,country,indicator,date,year_week,value,source,url
26560,Slovenia,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,5.39157892627421,ECDC database compiled from public online sources,
26561,Slovenia,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,5.43929201411735,ECDC database compiled from public online sources,
26562,Slovenia,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,5.10530039921541,ECDC database compiled from public online sources,
26563,Slovenia,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,4.86673495999973,ECDC database compiled from public online sources,
26564,Slovenia,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,4.10332555450958,ECDC database compiled from public online sources,
26565,Slovenia,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,3.53076850039196,ECDC database compiled from public online sources,
26566,Slovenia,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,2.91049835843121,ECDC database compiled from public online sources,
26567,Slovenia,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,2.24251512862733,ECDC database compiled from public online sources,
26568,Slovenia,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,2.81507218274494,ECDC database compiled from public online sources,
26569,Slovenia,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,1.81309733803912,ECDC database compiled from public online sources,
26570,Slovenia,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,2.57650674352927,ECDC database compiled from public online sources,
26571,Slovenia,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,2.481080567843,ECDC database compiled from public online sources,
26572,Slovenia,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,3.10135070980375,ECDC database compiled from public online sources,
26573,Slovenia,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,4.6758826086272,ECDC database compiled from public online sources,
26574,Slovenia,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,3.86476011529391,ECDC database compiled from public online sources,
26575,Slovenia,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,3.62619467607823,ECDC database compiled from public online sources,
26576,Slovenia,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,3.76933393960764,ECDC database compiled from public online sources,
26577,Slovenia,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,3.33991614901942,ECDC database compiled from public online sources,
26578,Slovenia,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,3.05363762196062,ECDC database compiled from public online sources,
26579,Slovenia,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,2.05166277725479,ECDC database compiled from public online sources,
26580,Slovenia,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,2.43336747999987,ECDC database compiled from public online sources,
26581,Slovenia,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,1.2405402839215,ECDC database compiled from public online sources,
26582,Slovenia,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.667983229803885,ECDC database compiled from public online sources,
26583,Slovenia,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,1.00197484470583,ECDC database compiled from public online sources,
26584,Slovenia,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.667983229803885,ECDC database compiled from public online sources,
26585,Slovenia,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,0.143139263529404,ECDC database compiled from public online sources,
26586,Slovenia,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.143139263529404,ECDC database compiled from public online sources,
26587,Slovenia,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.190852351372539,ECDC database compiled from public online sources,
26588,Slovenia,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,0.0954261756862693,ECDC database compiled from public online sources,
26589,Slovenia,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,0.0954261756862693,ECDC database compiled from public online sources,
26590,Slovenia,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.143139263529404,ECDC database compiled from public online sources,
26591,Slovenia,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.190852351372539,ECDC database compiled from public online sources,
26592,Slovenia,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.286278527058808,ECDC database compiled from public online sources,
26593,Slovenia,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.71569631764702,ECDC database compiled from public online sources,
26594,Slovenia,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.906548669019558,ECDC database compiled from public online sources,
26595,Slovenia,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,1.71767116235285,ECDC database compiled from public online sources,
26596,Slovenia,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,2.57650674352927,ECDC database compiled from public online sources,
26597,Slovenia,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,2.95821144627435,ECDC database compiled from public online sources,
26598,Slovenia,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,2.81507218274494,ECDC database compiled from public online sources,
26599,Slovenia,Weekly new ICU admissions per 100k,2021-10-03,2021-W39,3.29220306117629,ECDC database compiled from public online sources,
26600,Slovenia,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,3.05363762196062,ECDC database compiled from public online sources,
26601,Slovenia,Weekly new ICU admissions per 100k,2021-10-17,2021-W41,2.76735909490181,ECDC database compiled from public online sources,
26602,Slovenia,Weekly new ICU admissions per 100k,2021-10-24,2021-W42,3.29220306117629,ECDC database compiled from public online sources,
27292,Spain,Weekly new ICU admissions per 100k,2020-02-02,2020-W05,0.0063381244906524,"TESSy COVID-19, national weekly data",
27293,Spain,Weekly new ICU admissions per 100k,2020-02-09,2020-W06,0.0147889571448558,"TESSy COVID-19, national weekly data",
27294,Spain,Weekly new ICU admissions per 100k,2020-02-16,2020-W07,0.0253524979626099,"TESSy COVID-19, national weekly data",
27295,Spain,Weekly new ICU admissions per 100k,2020-02-23,2020-W08,0.0845083265420329,"TESSy COVID-19, national weekly data",
27296,Spain,Weekly new ICU admissions per 100k,2020-03-01,2020-W09,0.407752675565309,"TESSy COVID-19, national weekly data",
27297,Spain,Weekly new ICU admissions per 100k,2020-03-08,2020-W10,1.82115443698081,"TESSy COVID-19, national weekly data",
27298,Spain,Weekly new ICU admissions per 100k,2020-03-15,2020-W11,5.97473868652173,"TESSy COVID-19, national weekly data",
27299,Spain,Weekly new ICU admissions per 100k,2020-03-22,2020-W12,5.95361160488622,"TESSy COVID-19, national weekly data",
27300,Spain,Weekly new ICU admissions per 100k,2020-03-29,2020-W13,2.79300019221419,"TESSy COVID-19, national weekly data",
27301,Spain,Weekly new ICU admissions per 100k,2020-04-05,2020-W14,1.26973760629405,"TESSy COVID-19, national weekly data",
27302,Spain,Weekly new ICU admissions per 100k,2020-04-12,2020-W15,0.629587032738145,"TESSy COVID-19, national weekly data",
27303,Spain,Weekly new ICU admissions per 100k,2020-04-19,2020-W16,0.373949344948496,"TESSy COVID-19, national weekly data",
27304,Spain,Weekly new ICU admissions per 100k,2020-04-26,2020-W17,0.245074146971896,"TESSy COVID-19, national weekly data",
27305,Spain,Weekly new ICU admissions per 100k,2020-05-03,2020-W18,0.145776863285007,"TESSy COVID-19, national weekly data",
27306,Spain,Weekly new ICU admissions per 100k,2020-05-10,2020-W19,0.0739447857242788,"TESSy COVID-19, national weekly data",
27307,Spain,Weekly new ICU admissions per 100k,2020-05-17,2020-W20,0.0612685367429739,"TESSy COVID-19, national weekly data",
27308,Spain,Weekly new ICU admissions per 100k,2020-05-24,2020-W21,0.0633812449065247,"TESSy COVID-19, national weekly data",
27309,Spain,Weekly new ICU admissions per 100k,2020-05-31,2020-W22,0.0401414551074657,"TESSy COVID-19, national weekly data",
27310,Spain,Weekly new ICU admissions per 100k,2020-06-07,2020-W23,0.0443668714345673,"TESSy COVID-19, national weekly data",
27311,Spain,Weekly new ICU admissions per 100k,2020-06-14,2020-W24,0.035916038780364,"TESSy COVID-19, national weekly data",
27312,Spain,Weekly new ICU admissions per 100k,2020-06-21,2020-W25,0.0190143734719574,"TESSy COVID-19, national weekly data",
27313,Spain,Weekly new ICU admissions per 100k,2020-06-28,2020-W26,0.0485922877616689,"TESSy COVID-19, national weekly data",
27314,Spain,Weekly new ICU admissions per 100k,2020-07-05,2020-W27,0.0295779142897115,"TESSy COVID-19, national weekly data",
27315,Spain,Weekly new ICU admissions per 100k,2020-07-12,2020-W28,0.0823956183784821,"TESSy COVID-19, national weekly data",
27316,Spain,Weekly new ICU admissions per 100k,2020-07-19,2020-W29,0.122537073485948,"TESSy COVID-19, national weekly data",
27317,Spain,Weekly new ICU admissions per 100k,2020-07-26,2020-W30,0.166903944920515,"TESSy COVID-19, national weekly data",
27318,Spain,Weekly new ICU admissions per 100k,2020-08-02,2020-W31,0.323244349023276,"TESSy COVID-19, national weekly data",
27319,Spain,Weekly new ICU admissions per 100k,2020-08-09,2020-W32,0.477472044962486,"TESSy COVID-19, national weekly data",
27320,Spain,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.716208067443729,"TESSy COVID-19, national weekly data",
27321,Spain,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.904239093999753,"TESSy COVID-19, national weekly data",
27322,Spain,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.954944089924972,"TESSy COVID-19, national weekly data",
27323,Spain,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,1.05001595728476,"TESSy COVID-19, national weekly data",
27324,Spain,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,1.15776407362585,"TESSy COVID-19, national weekly data",
27325,Spain,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,1.07748116341092,"TESSy COVID-19, national weekly data",
27326,Spain,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.94860596543432,"TESSy COVID-19, national weekly data",
27327,Spain,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,1.07325574708382,"TESSy COVID-19, national weekly data",
27328,Spain,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,1.31832989405571,"TESSy COVID-19, national weekly data",
27329,Spain,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,1.63101070226124,"TESSy COVID-19, national weekly data",
27330,Spain,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,2.09580649824242,"TESSy COVID-19, national weekly data",
27331,Spain,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,2.0451015023172,"TESSy COVID-19, national weekly data",
27332,Spain,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,1.98172025741067,"TESSy COVID-19, national weekly data",
27333,Spain,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,1.55706591653696,"TESSy COVID-19, national weekly data",
27334,Spain,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,1.20846906955107,"TESSy COVID-19, national weekly data",
27335,Spain,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,0.859872222565185,"TESSy COVID-19, national weekly data",
27336,Spain,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,0.87254847154649,"TESSy COVID-19, national weekly data",
27337,Spain,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,0.976071171560481,"TESSy COVID-19, national weekly data",
27338,Spain,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,1.05846678993896,"TESSy COVID-19, national weekly data",
27339,Spain,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,1.38171113896224,"TESSy COVID-19, national weekly data",
27340,Spain,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,1.96481859210227,"TESSy COVID-19, national weekly data",
27341,Spain,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,3.15216058001783,"TESSy COVID-19, national weekly data",
27342,Spain,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,3.78597302908308,"TESSy COVID-19, national weekly data",
27343,Spain,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,3.34441702290095,"TESSy COVID-19, national weekly data",
27344,Spain,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,2.32820439623301,"TESSy COVID-19, national weekly data",
27345,Spain,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,1.50424821244819,"TESSy COVID-19, national weekly data",
27346,Spain,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,1.11550991035484,"TESSy COVID-19, national weekly data",
27347,Spain,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,0.916915342981057,"TESSy COVID-19, national weekly data",
27348,Spain,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,0.800716393985762,"TESSy COVID-19, national weekly data",
27349,Spain,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,0.733109732752136,"TESSy COVID-19, national weekly data",
27350,Spain,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,0.842970557256779,"TESSy COVID-19, national weekly data",
27351,Spain,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,0.910577218490405,"TESSy COVID-19, national weekly data",
27352,Spain,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,1.17677844709781,"TESSy COVID-19, national weekly data",
27353,Spain,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,1.29720281242021,"TESSy COVID-19, national weekly data",
27354,Spain,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,1.36480947365383,"TESSy COVID-19, national weekly data",
27355,Spain,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,1.26762489813049,"TESSy COVID-19, national weekly data",
27356,Spain,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,1.09227012055578,"TESSy COVID-19, national weekly data",
27357,Spain,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,0.8979009695091,"TESSy COVID-19, national weekly data",
27358,Spain,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,0.673953904172713,"TESSy COVID-19, national weekly data",
27359,Spain,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,0.58944557763068,"TESSy COVID-19, national weekly data",
27360,Spain,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,0.473246628635385,"TESSy COVID-19, national weekly data",
27361,Spain,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,0.386625593929801,"TESSy COVID-19, national weekly data",
27362,Spain,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.342258722495233,"TESSy COVID-19, national weekly data",
27363,Spain,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,0.194369151046676,"TESSy COVID-19, national weekly data",
27364,Spain,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.23028518982704,"TESSy COVID-19, national weekly data",
27365,Spain,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,0.234510606154141,"TESSy COVID-19, national weekly data",
27366,Spain,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.469021212308283,"TESSy COVID-19, national weekly data",
27367,Spain,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.870435763382939,"TESSy COVID-19, national weekly data",
27368,Spain,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,1.22537073485948,"TESSy COVID-19, national weekly data",
27369,Spain,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,1.2760757307847,"TESSy COVID-19, national weekly data",
27370,Spain,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,1.18945469607911,"TESSy COVID-19, national weekly data",
27371,Spain,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,1.00353637768664,"TESSy COVID-19, national weekly data",
27372,Spain,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.887337428691346,"TESSy COVID-19, national weekly data",
27373,Spain,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.631699740901696,"TESSy COVID-19, national weekly data",
27374,Spain,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.466908504144732,"TESSy COVID-19, national weekly data",
27375,Spain,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.35916038780364,"TESSy COVID-19, national weekly data",
27376,Spain,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.240848730644794,"TESSy COVID-19, national weekly data",
27377,Spain,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.185918318392473,"TESSy COVID-19, national weekly data",
27378,Spain,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.0992972836868887,"TESSy COVID-19, national weekly data",
27379,Spain,Weekly new ICU admissions per 100k,2021-10-03,2021-W39,0.116198948995295,"TESSy COVID-19, national weekly data",
27380,Spain,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,0.147889571448558,"TESSy COVID-19, national weekly data",
27381,Spain,Weekly new ICU admissions per 100k,2021-10-17,2021-W41,0.0823956183784821,"TESSy COVID-19, national weekly data",
27382,Spain,Weekly new ICU admissions per 100k,2021-10-24,2021-W42,0.0253524979626099,"TESSy COVID-19, national weekly data",
28595,Sweden,Weekly new ICU admissions per 100k,2020-03-08,2020-W10,0.029048406167209,"TESSy COVID-19, national daily data",
28596,Sweden,Weekly new ICU admissions per 100k,2020-03-15,2020-W11,0.154924832891781,"TESSy COVID-19, national daily data",
28597,Sweden,Weekly new ICU admissions per 100k,2020-03-22,2020-W12,0.832720976793325,"TESSy COVID-19, national daily data",
28598,Sweden,Weekly new ICU admissions per 100k,2020-03-29,2020-W13,2.29482408720951,"TESSy COVID-19, national daily data",
28599,Sweden,Weekly new ICU admissions per 100k,2020-04-05,2020-W14,2.67245336738323,"TESSy COVID-19, national daily data",
28600,Sweden,Weekly new ICU admissions per 100k,2020-04-12,2020-W15,2.75959858588486,"TESSy COVID-19, national daily data",
28601,Sweden,Weekly new ICU admissions per 100k,2020-04-19,2020-W16,2.40133490982261,"TESSy COVID-19, national daily data",
28602,Sweden,Weekly new ICU admissions per 100k,2020-04-26,2020-W17,2.29482408720951,"TESSy COVID-19, national daily data",
28603,Sweden,Weekly new ICU admissions per 100k,2020-05-03,2020-W18,1.82036678647843,"TESSy COVID-19, national daily data",
28604,Sweden,Weekly new ICU admissions per 100k,2020-05-10,2020-W19,1.51051712069487,"TESSy COVID-19, national daily data",
28605,Sweden,Weekly new ICU admissions per 100k,2020-05-17,2020-W20,1.19098465285557,"TESSy COVID-19, national daily data",
28606,Sweden,Weekly new ICU admissions per 100k,2020-05-24,2020-W21,1.07479102818673,"TESSy COVID-19, national daily data",
28607,Sweden,Weekly new ICU admissions per 100k,2020-05-31,2020-W22,1.18130185079983,"TESSy COVID-19, national daily data",
28608,Sweden,Weekly new ICU admissions per 100k,2020-06-07,2020-W23,1.19098465285557,"TESSy COVID-19, national daily data",
28609,Sweden,Weekly new ICU admissions per 100k,2020-06-14,2020-W24,0.881134987072007,"TESSy COVID-19, national daily data",
28610,Sweden,Weekly new ICU admissions per 100k,2020-06-21,2020-W25,0.716527352124489,"TESSy COVID-19, national daily data",
28611,Sweden,Weekly new ICU admissions per 100k,2020-06-28,2020-W26,0.542236915121235,"TESSy COVID-19, national daily data",
28612,Sweden,Weekly new ICU admissions per 100k,2020-07-05,2020-W27,0.329215269895036,"TESSy COVID-19, national daily data",
28613,Sweden,Weekly new ICU admissions per 100k,2020-07-12,2020-W28,0.135559228780309,"TESSy COVID-19, national daily data",
28614,Sweden,Weekly new ICU admissions per 100k,2020-07-19,2020-W29,0.135559228780309,"TESSy COVID-19, national daily data",
28615,Sweden,Weekly new ICU admissions per 100k,2020-07-26,2020-W30,0.116193624668836,"TESSy COVID-19, national daily data",
28616,Sweden,Weekly new ICU admissions per 100k,2020-08-02,2020-W31,0.1065108226131,"TESSy COVID-19, national daily data",
28617,Sweden,Weekly new ICU admissions per 100k,2020-08-09,2020-W32,0.154924832891781,"TESSy COVID-19, national daily data",
28618,Sweden,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.125876426724572,"TESSy COVID-19, national daily data",
28619,Sweden,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.0774624164458907,"TESSy COVID-19, national daily data",
28620,Sweden,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.0677796143901544,"TESSy COVID-19, national daily data",
28621,Sweden,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,0.0774624164458907,"TESSy COVID-19, national daily data",
28622,Sweden,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,0.0774624164458907,"TESSy COVID-19, national daily data",
28623,Sweden,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,0.0677796143901544,"TESSy COVID-19, national daily data",
28624,Sweden,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.0774624164458907,"TESSy COVID-19, national daily data",
28625,Sweden,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,0.135559228780309,"TESSy COVID-19, national daily data",
28626,Sweden,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,0.2130216452262,"TESSy COVID-19, national daily data",
28627,Sweden,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,0.18397323905899,"TESSy COVID-19, national daily data",
28628,Sweden,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,0.358263676062245,"TESSy COVID-19, national daily data",
28629,Sweden,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,0.561602519232708,"TESSy COVID-19, national daily data",
28630,Sweden,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,1.065108226131,"TESSy COVID-19, national daily data",
28631,Sweden,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,1.13288784052115,"TESSy COVID-19, national daily data",
28632,Sweden,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,1.48146871452766,"TESSy COVID-19, national daily data",
28633,Sweden,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,1.64607634947518,"TESSy COVID-19, national daily data",
28634,Sweden,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,1.60734514125223,"TESSy COVID-19, national daily data",
28635,Sweden,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,1.58797953714076,"TESSy COVID-19, national daily data",
28636,Sweden,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,1.8106839844227,"TESSy COVID-19, national daily data",
28637,Sweden,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,1.99465722348169,"TESSy COVID-19, national daily data",
28638,Sweden,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,2.24641007693083,"TESSy COVID-19, national daily data",
28639,Sweden,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,1.79131838031122,"TESSy COVID-19, national daily data",
28640,Sweden,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,1.48146871452766,"TESSy COVID-19, national daily data",
28641,Sweden,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,1.21035025696704,"TESSy COVID-19, national daily data",
28642,Sweden,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,1.05542542407526,"TESSy COVID-19, national daily data",
28643,Sweden,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,1.00701141379658,"TESSy COVID-19, national daily data",
28644,Sweden,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,1.01669421585232,"TESSy COVID-19, national daily data",
28645,Sweden,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,1.05542542407526,"TESSy COVID-19, national daily data",
28646,Sweden,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,1.28781267341293,"TESSy COVID-19, national daily data",
28647,Sweden,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,1.30717827752441,"TESSy COVID-19, national daily data",
28648,Sweden,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,1.45242030836045,"TESSy COVID-19, national daily data",
28649,Sweden,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,1.60734514125223,"TESSy COVID-19, national daily data",
28650,Sweden,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,1.69449035975386,"TESSy COVID-19, national daily data",
28651,Sweden,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,2.12053365020626,"TESSy COVID-19, national daily data",
28652,Sweden,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,2.41101771187835,"TESSy COVID-19, national daily data",
28653,Sweden,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,2.3722865036554,"TESSy COVID-19, national daily data",
28654,Sweden,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,2.04307123376037,"TESSy COVID-19, national daily data",
28655,Sweden,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,1.99465722348169,"TESSy COVID-19, national daily data",
28656,Sweden,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,1.75258717208828,"TESSy COVID-19, national daily data",
28657,Sweden,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,1.14257064257689,"TESSy COVID-19, national daily data",
28658,Sweden,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,0.842403778849062,"TESSy COVID-19, national daily data",
28659,Sweden,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,0.58096812334418,"TESSy COVID-19, national daily data",
28660,Sweden,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.280801259616354,"TESSy COVID-19, national daily data",
28661,Sweden,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,0.309849665783563,"TESSy COVID-19, national daily data",
28662,Sweden,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.1065108226131,"TESSy COVID-19, national daily data",
28663,Sweden,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,0.135559228780309,"TESSy COVID-19, national daily data",
28664,Sweden,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.0387312082229454,"TESSy COVID-19, national daily data",
28665,Sweden,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.0677796143901544,"TESSy COVID-19, national daily data",
28666,Sweden,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,0.0968280205573634,"TESSy COVID-19, national daily data",
28667,Sweden,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,0.058096812334418,"TESSy COVID-19, national daily data",
28668,Sweden,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.125876426724572,"TESSy COVID-19, national daily data",
28669,Sweden,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.18397323905899,"TESSy COVID-19, national daily data",
28670,Sweden,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.2130216452262,"TESSy COVID-19, national daily data",
28671,Sweden,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.222704447281936,"TESSy COVID-19, national daily data",
28672,Sweden,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.348580874006508,"TESSy COVID-19, national daily data",
28673,Sweden,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.455091696619608,"TESSy COVID-19, national daily data",
28674,Sweden,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.280801259616354,"TESSy COVID-19, national daily data",
28675,Sweden,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.232387249337672,"TESSy COVID-19, national daily data",
28676,Sweden,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.203338843170463,"TESSy COVID-19, national daily data",
28677,Sweden,Weekly new ICU admissions per 100k,2021-10-03,2021-W39,0.164607634947518,"TESSy COVID-19, national daily data",
28678,Sweden,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,0.145242030836045,"TESSy COVID-19, national daily data",
28679,Sweden,Weekly new ICU admissions per 100k,2021-10-17,2021-W41,0.135559228780309,"TESSy COVID-19, national daily data",
28680,Sweden,Weekly new ICU admissions per 100k,2021-10-24,2021-W42,0.0871452185016271,"TESSy COVID-19, national daily data",
